,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,class
10,0.293491288,0.0023717820000000002,0.0,0.430240291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045951143,0.019770033,0.159567303,35.01828431,13.14211266,21.87617165,48.16039697,111.8743604,34.6304308,77.24392956,146.50479119999997,53.13416816,17.42200397,35.71216419,70.55617213,39.49321304,36.35412613,3.139086916,75.84733917,111.4343315,54.20534812,57.22898341,165.6396796,52.3842054,37.32925749,15.05494791,89.71346289,4.997095511,3.036552333,174.5792112,19.65782501,111.8743604,34.6304308,5.042258019,3.004890165,170.3399693,33.70706001,111.44084299999999,54.22239012,0.982553475,0.298702611,0.781380428,0.37560614200000003,0.791021327,0.371028287,0.9878382520000001,0.29710459899999997,46.05075016,0.361524164,0.376736467,1
11,0.489216407,0.003477509,0.171965375,0.057901855,0.0,0.0,0.0,0.0,0.0,0.000181471,0.0,0.0,0.086338216,0.005087921,0.18871274300000002,34.22718582,15.72448589,18.50269993,49.95167172,80.77135217,44.43567569,36.33567648,125.20702790000001,44.15820286,23.16460026,20.993602600000003,67.32280311,33.05230579,21.70215414,11.35015165,54.75445993,76.52584064,43.33290133,33.1929393,119.85874199999999,41.56230714,26.49189722,15.07040992,68.05420435,5.099919942,2.8702961210000004,144.12069680000002,36.29372516,80.82939508,44.37735251,5.105022351000001,2.8766319080000002,146.1716178,36.90485627,76.56348269,43.30577533,0.953806288,0.512909605,0.8141087370000001,0.600922683,0.557192305,0.8780028040000001,0.977690542,0.500379604,113.94412129999999,0.16382541,0.22464361800000002,1
12,0.203493295,0.0,0.051256344,0.301395808,0.121345415,0.007676026,0.0,0.36824050700000005,0.005736842,0.083073842,0.0,0.041389957000000005,2.0300000000000002e-05,0.019029193,0.0,166.13582019999998,44.30178015,121.83404009999998,210.4376004,225.52421669999998,55.75665982,169.76755680000002,281.28087650000003,48.60074397,22.0760674,26.52467658,70.67681137,63.04592293,71.86977637,-8.823853445,134.9156993,92.75037042,99.57002390000001,-6.8196534810000005,192.32039430000003,15.99415899,23.46842036,-7.474261367,39.46257935,5.931405446,3.104883238,203.6783063,19.87687039,225.5244716,55.75570334,5.469168252999999,2.316990705,153.6179192,107.03468909999998,92.76278409,99.55868146,0.839317986,0.24245077399999998,0.705276455,0.28852983,0.581106358,0.350182531,0.887587372,0.229265649,68.11893396,1.0,0.38804434299999996,0
13,0.446503295,0.007393650999999999,0.23409599899999997,0.088884451,0.0,0.0,0.0,0.0,0.0,0.001720911,0.0,0.0,0.0,0.000768392,0.292822318,37.39896253,16.170146799999998,21.22881572,53.56910933,66.48718896,22.46630169,44.02088727,88.95349066,42.56231009,16.66426189,25.898048199999998,59.22657198,35.5666083,14.31095527,21.25565303,49.87756357,62.46746424,23.64541324,38.822051,86.11287749,41.96746731,18.09137119,23.87609611,60.0588385,5.098579733,2.819640766,119.4708261,35.86142158,66.58336071,22.37434407,5.085418925,2.732103056,118.82405959999998,36.82083477,62.79386266,23.36502218,0.972755275,0.459008866,0.831639756,0.536895082,0.7026552979999999,0.6354514029999999,1.001125551,0.446001298,67.46638155,0.127936343,0.249921216,0
14,0.298494477,0.0,0.0,0.43167952200000004,0.085491015,0.144720082,0.0,0.0,0.0027788459999999997,0.009747071,0.0,0.0,0.088475552,0.041104403,0.0,98.50882576,36.13408822,62.37473754,134.642914,147.128899,56.48361169,90.64528729,203.61251069999997,40.03117138,22.803971100000002,17.22720028,62.83514248,60.39130768,59.70128564,0.69002204,120.09259329999999,95.40845109,81.39395472,14.01449637,176.80240580000003,24.66315329,44.43481314,-19.77165986,69.09796643,5.818773794,3.0660980010000003,188.02454440000002,30.5809691,147.1489436,56.48305869,5.560604532,2.668329095,176.941342,90.93431558,95.44702072,81.42715866,0.9661518590000001,0.308951925,0.776610582,0.38435540799999995,0.61894416,0.482263985,0.97732729,0.305419157,111.77570859999999,1.0,0.518495684,1
15,0.46481401299999997,0.011422666000000001,0.059258958,0.37857626299999997,0.12113983800000001,0.12480712,0.000709423,0.038577949,0.020508383,0.005887998,0.000457184,0.0,0.04111133,0.018300598,0.089266438,30.90019914,24.01283993,6.88735921,54.91303907,74.55019618,40.49066286,34.05953333,115.04085900000001,59.94285358,32.82019875,27.12265482,92.76305233,44.07117273,39.84284625,4.228326482,83.91401898,88.01174936,51.02236679999999,36.98938256,139.03411619999997,52.6859326,38.36494642,14.32098618,91.05087902,4.545495718,2.816933038,153.83703899999998,41.76956993,76.87174752,38.87433123,4.905985073,2.6843930830000002,155.1540244,44.18388922,89.12524797,50.14705234,0.9098411209999999,0.510873824,0.7936350329999999,0.585677287,0.698090731,0.665836105,0.964333352,0.482005535,89.23978949,0.465796496,0.50769422,1
16,0.40762813600000003,0.006919674000000001,0.12187051,0.338940695,0.0,0.0,0.0,0.0,0.0,0.001261695,0.0,0.0,0.002962508,0.0015184170000000002,0.195365155,20.95366671,13.41820478,7.535461933,34.37187149,52.58882484,21.799189600000002,30.78963524,74.38801444,32.66155934,14.53699689,18.12456244,47.19855623,21.90653164,20.50530841,1.401223229,42.41184005,45.53646344,27.54718472,17.98927872,73.08364815,27.63324721,16.26277702,11.37047019,43.89602423,4.895973253999999,2.850872856,154.3529681,45.43968971,52.69754803,21.69286304,4.98895548,2.726978832,147.2558196,49.38669059,45.93470807,27.7883575,0.9578265709999999,0.425576141,0.8449726909999999,0.48241575200000003,0.692366198,0.588746443,0.9912984109999999,0.411206284,54.28636283,0.36539431899999997,0.224893945,0
17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8200000000000005e-05,0.0,5.8200000000000005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.403259086,10.60696695,-5.203707864,16.01022604,26.23348415,24.7519292,1.481554952,50.98541336,7.773722202999999,12.95620695,-5.1824847510000005,20.72992916,3.1415926539999997,0.0,0.0,0.0,0.0,0.0,5.159751892,2.938888714,224.6770272,43.91749618,26.25213068,24.73686699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
18,0.0,0.0,0.430444151,0.540775665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044592320000000005,0.0,0.00191945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.55364971,57.14199753,9.411652182000001,123.69564720000001,110.5781158,94.54746454,16.03065128,205.1255804,35.97397262,32.02271666,3.9512559589999996,67.99668928,3.1415926539999997,0.0,0.0,0.0,0.0,0.0,5.712495831,2.991407179,171.6682626,42.01305545,110.60063490000002,94.52420446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
19,0.8176222320000001,0.010568424,0.064469224,0.08221160400000001,0.0,0.0,0.0,0.0,0.0,0.004021249,0.0,0.0,0.0,0.003287862,0.310875588,34.20626895,18.77839463,15.42787432,52.98466358,139.04906640000002,44.1524739,94.89659252,183.2015403,50.57339022,20.23040752,30.34298271,70.80379774,33.14145768,17.50195752,15.63950016,50.6434152,125.43578570000001,49.66573055,75.77005511,175.1015162,45.52549471,21.53255622,23.99293849,67.05805093,5.090351601,3.030382339,191.42083590000001,25.50803185,139.05002,44.15490866,5.144038244,2.986521585,188.137429,26.71928572,125.4377572,49.66587544,0.9932620329999999,0.823168716,0.828806409,0.986505682,0.57852143,1.4132963619999999,1.017475477,0.803579301,224.7923338,0.359714269,0.49121857399999996,1
20,0.280018855,0.003611595,0.207259757,0.263029909,0.086222071,0.001167684,0.0,0.009594204,0.010998839,0.0,0.0,0.0,0.003724382,0.000979624,0.628277771,19.35153643,8.054263853,11.29727258,27.40580028,39.22197021,9.290654817,29.93131539,48.51262503,26.76342878,6.741874118999999,20.02155466,33.5053029,20.43345293,13.11065927,7.322793663,33.54411219,40.02252829,20.09939828,19.92313,60.12192657,26.35506772,14.50146097,11.85360675,40.85652868,4.8886059930000005,2.8149454439999997,133.5180686,44.69215167,39.37657296,9.140706774,4.983474083,2.76024276,131.7245696,46.56297121,40.23420969,20.00167322,0.869385994,0.322088068,0.7427152490000001,0.377020474,0.48534056700000006,0.576953328,0.906512584,0.308896821,182.02167690000002,0.326971803,0.620119584,0
21,0.7983228259999999,0.003220045,0.0,0.2529409,0.0,0.0,0.0,0.0,0.0,6.14e-05,0.0,0.0,0.0,4.9e-05,0.24410126199999999,4.704324971,7.853218451,-3.14889348,12.55754342,23.51024537,18.54656617,4.963679193,42.05681154,6.662879891,8.819071966000001,-2.156192075,15.48195186,4.834749706,7.733564747000001,-2.898815041,12.56831445,23.56367861,18.62627901,4.937399602,42.18995762,6.784712357999999,8.777595329,-1.992882971,15.56230769,5.0568120080000005,2.779706907,202.5160386,75.50179633,23.54789345,18.50734269,5.069916573,2.792558095,204.17720480000003,72.85737307,23.60058288,18.58889539,0.9947736999999999,0.8025170209999999,0.8566944740000001,0.931864102,0.54546513,1.463563449,0.999980601,0.798338313,363.0910103,0.286860011,0.47772916299999996,1
22,0.861645002,0.009660279,0.044505151,0.079140759,0.0,0.0,0.0,0.0,0.0,0.000515168,0.0,0.0,0.0,0.000443892,0.080329836,16.19120633,18.84235456,-2.651148231,35.0335609,71.66504189,45.40930963,26.25573226,117.07435149999999,20.95750497,22.24367862,-1.286173655,43.20118359,14.09997673,18.27133586,-4.1713591260000005,32.37131259,63.66878306,46.74200302,16.92678005,110.41078610000001,18.16998922,21.80463105,-3.6346418289999995,39.97462028,5.155341991,2.962420181,214.4707008,43.31652392,71.67140372,45.40462047,5.168928515,2.971522247,218.53497259999997,42.6148791,63.67565574,46.73729863,1.000414117,0.861288328,0.922470756,0.934062133,0.613086759,1.405420994,1.037833599,0.830234253,229.59817080000002,0.351230219,0.34541501399999996,1
23,1.0,0.004600955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121424373,1.6526223309999999,3.0823038460000003,-1.429681516,4.734926177,11.41632482,6.842466954,4.573857865,18.25879177,2.024450798,3.4401091339999996,-1.415658335,5.464559932,1.6526223309999999,3.0823038460000003,-1.429681516,4.734926177,11.41632482,6.842466954,4.573857865,18.25879177,2.024450798,3.4401091339999996,-1.415658335,5.464559932,5.152553191,2.864741322,227.0057461,55.98975364,11.47151438,6.81260761,5.152553191,2.864741322,227.0057461,55.98975364,11.47151438,6.81260761,1.007190341,0.9928609909999999,1.003585375,0.9964274340000001,0.5569314329999999,1.795553172,1.062703737,0.940996033,356.79237830000005,0.28457565,0.402562574,0
24,0.44931745700000003,0.004180718,0.18764236,0.298038064,0.121689506,0.12342396300000001,0.0030993440000000004,0.017406252,0.032350932,0.0,0.0,0.0,0.0,0.0,0.157824675,27.6434326,11.13216564,16.51126696,38.77559824,125.18705759999999,30.75380641,94.43325122,155.94086399999998,68.97984279,15.71245867,53.26738411,84.69230146,39.4985168,21.94845945,17.55005735,61.44697625,136.0019091,46.87291909,89.12898998,182.8748282,58.75911948,19.93510082,38.82401866,78.6942203,4.778681706,3.018147032,198.59317,19.0516375,125.18725330000001,30.75332795,4.975052121,2.8544405960000003,193.5469631,22.84531764,136.00199719999998,46.87275742,0.997805947,0.450305451,0.892657299,0.503348214,0.576345047,0.77959802,1.022617699,0.439379699,61.38597154,0.657652441,0.643574964,1
25,0.0,0.0,0.936624305,0.0,0.06290281,0.0,0.0,0.004456495,0.0,0.0,0.0,0.0036410709999999996,0.0,0.003410315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94075725,27.03070189,-10.08994464,43.97145914,65.2877247,61.27164448,4.016080223,126.5593692,19.53722571,31.48076023,-11.94353452,51.01798593,3.1415926539999997,0.0,0.0,0.0,0.0,0.0,5.144957091,2.909790005,207.5741269,65.687302,65.29448717,61.26499389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
26,0.403342486,0.0,0.787923183,0.0,0.0,0.0,0.0,0.0,0.0,0.0031877529999999998,0.0,0.001631829,0.0,0.001285756,0.0,48.8034008,25.39528302,23.40811778,74.19868382,123.0230812,49.75754518,73.265536,172.7806264,66.76196683,29.09137579,37.67059103,95.85334262,41.76019727,19.35874711,22.40145016,61.11894438,104.8496186,40.60088128,64.24873728,145.45049980000002,55.01086158,22.84854687,32.16231471,77.85940845,4.993898737,2.966474503,152.3776872,33.45783803,123.0574605,49.70667785,5.042048555,2.953563815,153.0588295,31.85684617,104.872603,40.56791629999999,0.9198788179999999,0.438473501,0.827227907,0.48758326799999996,0.556565806,0.7246986459999999,0.9809273890000001,0.411184855,244.179648,1.0,0.51847398,0
27,0.598939377,0.007697094,0.40089080899999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002806072,0.0,0.0,0.0,0.001680667,0.441081514,6.089856938,16.81228473,-10.72242779,22.90214167,65.04684124,31.70675889,33.34008235,96.75360013,6.805275067,16.58493304,-9.779657974,23.39020811,4.625272458,13.31173395,-8.686461496,17.93700641,56.59775115,27.50171232,29.09603883,84.09946348,4.944381857,13.17217641,-8.227794553999999,18.11655827,5.2196929480000005,3.0593555589999997,244.0287452,20.71005739,65.04895066,31.71489397,5.229595995,3.0684092080000003,245.95774759999998,17.22204412,56.59901548,27.50772233,0.997390592,0.6005063429999999,0.8952627540000001,0.6690096,0.57942169,1.033684772,1.0334367290000002,0.579560761,107.76630700000001,0.32732438,0.662530022,1
28,0.452300735,0.004712795,0.041081112999999995,0.19619426899999998,0.046065682000000004,0.0048101920000000005,0.0,0.017335755,0.001268047,0.0056619669999999995,0.0006495769999999999,0.011955773999999999,0.184069903,0.037660413,0.069523762,89.3531473,39.28496569,50.06818161,128.63811299999998,132.8720149,58.27021784,74.60179707,191.1422327,19.99532108,21.2579303,-1.262609224,41.25325138,82.52190378,49.1205423,33.40136148,131.6424461,139.1115455,65.35110425,73.76044123,204.4626497,23.12274993,40.35553359,-17.23278366,63.47828352,5.883488408,3.077970543,223.20440750000003,23.98143812,132.90160079999998,58.27535987,5.75979002,2.981876802,221.109124,46.48775823,139.15578469999997,65.3904686,0.96694797,0.46776119200000005,0.785001748,0.576177998,0.6886684059999999,0.6567757879999999,0.994934303,0.45460362,66.59735128,0.18982252,0.216428373,1
29,1.0,0.006295536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65e-05,0.0,0.0,0.0,7.65e-05,0.047609717999999995,27.74754176,12.01012814,15.73741362,39.757669899999996,53.22428794,24.66942792,28.55486002,77.89371585,32.88856473,15.41449031,17.47407442,48.30305504,27.74754176,12.01012814,15.73741362,39.757669899999996,53.22428794,24.66942792,28.55486002,77.89371585,32.88856473,15.41449031,17.47407442,48.30305504,5.107324855,2.7991339639999997,126.44365630000001,37.41456238,53.36568133,24.54722762,5.107324855,2.7991339639999997,126.44365630000001,37.41456238,53.36568133,24.54722762,1.007190341,0.9928609909999999,1.003585375,0.9964274340000001,0.5569314329999999,1.795553172,1.062703737,0.940996033,356.79237830000005,0.35489560600000003,0.402562574,0
30,0.713511005,0.022630007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017505270000000002,0.0,0.0,0.0,0.00124902,0.07821094099999999,9.720753214,15.3427533,-5.622000089,25.06350652,33.1116456,23.97415523,9.137490368,57.08580083,12.82396885,15.8136913,-2.989722453,28.63766015,7.338521257999999,13.60190133,-6.26338007,20.94042259,25.23218309,24.20997827,1.022204822,49.44216136,9.567832827,14.42235082,-4.854517989,23.99018364,5.109291977,2.8771643260000004,201.5582494,50.40131558,33.16051625,23.971550399999998,4.926581441000001,2.6375449630000003,173.0825639,87.6962869,25.28735122,24.20168828,0.9737855540000001,0.732718823,0.817202361,0.873114224,0.6291604439999999,1.134068444,0.993205909,0.718391825,137.8776406,0.420092298,0.367183879,0
31,0.42176488799999995,0.002715011,0.624143718,0.0,0.0,0.0,0.0,0.0,0.0,0.00029759299999999997,0.0,0.0,0.0,0.000125514,0.349085708,9.265108228999999,16.72092645,-7.455818225,25.98603468,37.44743531,33.53139686,3.916038457,70.97883217,12.65484803,18.68543978,-6.030591747999999,31.34028781,4.712361016,11.699228999999999,-6.986867987999999,16.41159002,19.99279058,26.98573568,-6.992945096000001,46.97852626,5.983294352000001,13.514162400000002,-7.530868051000001,19.49745676,5.150951794,2.9517128980000003,217.4266079,39.45872286,37.46430149,33.52033251,5.045488995,2.704594933,195.5968695,85.52029182,20.05109351,26.95406403,0.9152220190000001,0.460833415,0.7688343009999999,0.548577096,0.64117365,0.657801344,0.9566505670000001,0.440876641,117.41970790000002,0.44615172200000003,0.350179361,0
32,0.5864267360000001,0.006360016,0.102974935,0.048829782,0.16851866,0.0,0.0,0.027655274,0.0,0.003158282,0.0,0.0,0.0,0.001852101,0.066637826,25.74851907,23.39587331,2.352645765,49.14439238,81.43086582,32.87576413,48.55510169,114.30662990000002,31.48798052,22.05117501,9.436805512000001,53.53915552,19.49391715,21.64320088,-2.149283732,41.13711803,65.71033136,35.43453064,30.27580072,101.144862,22.44323692,21.4594938,0.9837431190000001,43.90273073,5.122642546,2.9632328180000003,188.4414826,34.49372834,81.43149678,32.87817533,5.177824753,2.968468913,203.5190567,38.30103091,65.71100485,35.43554347,0.98900718,0.592944872,0.876559522,0.6690096,0.606621934,0.966708756,1.011873583,0.579545455,107.6183473,0.272237491,0.28810283,1
33,0.8088479000000001,0.02156613,0.18002314100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.008670968000000001,0.0,0.0,0.0,0.007013494,0.28474137899999996,26.5353958,25.26366327,1.2717325309999998,51.79905907,124.97667140000001,50.60088103,74.37579039,175.5775525,39.47143706,26.43853351,13.03290354,65.90997057,25.34891445,23.18313244,2.165782016,48.53204689,117.8182553,48.7791737,69.03908159,166.597429,37.33752327,24.43305312,12.90447014,61.77057639,5.114896877,3.024793033,201.9376795,30.09851012,124.98113959999999,50.61196994,5.116114142,3.0227900489999997,201.24387430000002,28.85320603,117.82187069999999,48.78901192,0.9573077329999999,0.8449194259999999,0.9463661520000001,0.854688112,0.564429726,1.433035616,0.9979679909999999,0.810494832,162.99373459999998,0.556176445,0.523769929,1
34,0.580885774,0.014224762,0.45784878,0.0,0.0,0.0,0.0,0.0,0.0,0.001881425,0.0,0.0,0.0,0.001092893,0.087040449,8.559185628,18.29163496,-9.732449335,26.85082059,61.35320838,32.40170993,28.95149844,93.75491831,10.04322927,18.80793541,-8.76470614,28.85116469,5.574677949,14.48767687,-8.912998922,20.06235482,43.58787838,33.30596857,10.28190981,76.89384695,6.388791267,15.05978162,-8.670990349,21.44857288,5.210914263,3.036722914,236.23190530000002,24.306414999999998,61.35535589,32.41012117,5.217222432,3.0363871319999998,238.23900980000002,29.51128041,43.5915336,33.30851901,0.9366522540000001,0.620172291,0.892868917,0.650583488,0.543975585,1.067852658,0.969144769,0.599379776,90.81490986,0.347817479,0.36174198700000004,1
